ds,y
5/29/17 20:20,47.4
5/29/17 20:25,48.3
5/29/17 20:30,48.7
5/29/17 20:35,47.9
5/29/17 20:40,48.5
5/29/17 20:45,48.4
5/29/17 20:50,48.5
5/29/17 20:55,48.4
5/29/17 21:00,47.9
5/29/17 21:05,48.1
5/29/17 21:10,48.3
5/29/17 21:15,48.7
5/29/17 21:20,48.6
5/29/17 21:25,48.4
5/29/17 21:30,48.4
5/29/17 21:35,48.1
5/29/17 21:40,48
5/29/17 21:45,47.4
5/29/17 21:50,46.7
5/29/17 21:55,46.9
5/29/17 22:00,46.6
5/29/17 22:05,44.7
5/29/17 22:10,46
5/29/17 22:15,45.7
5/29/17 22:20,45.8
5/29/17 22:25,45.5
5/29/17 22:30,44.4
5/29/17 22:35,44.2
5/29/17 22:40,42
5/29/17 22:45,41.8
5/29/17 22:50,42.2
5/29/17 22:55,41.8
5/29/17 23:00,40.7
5/29/17 23:05,38.6
5/29/17 23:10,37.5
5/29/17 23:15,37.9
5/29/17 23:20,37.6
5/29/17 23:25,36.4
5/29/17 23:30,36.1
5/29/17 23:35,36.5
5/29/17 23:40,36.9
5/29/17 23:45,36.9
5/29/17 23:50,36.3
5/29/17 23:55,36
5/30/17 0:00,36.1
5/30/17 0:05,35.7
5/30/17 0:10,33.9
5/30/17 0:15,32
5/30/17 0:20,30.7
5/30/17 0:25,31
5/30/17 0:30,29.9
5/30/17 0:35,29.5
5/30/17 0:40,28.8
5/30/17 0:45,29.6
5/30/17 0:50,28.9
5/30/17 0:55,27.5
5/30/17 1:00,26.3
5/30/17 1:05,25.2
5/30/17 1:10,24.5
5/30/17 1:15,24.1
5/30/17 1:20,23.8
5/30/17 1:25,23.6
5/30/17 1:30,23.6
5/30/17 1:35,23.6
5/30/17 1:40,23.7
5/30/17 1:45,23.2
5/30/17 1:50,22.8
5/30/17 1:55,22.2
5/30/17 2:00,21.6
5/30/17 2:05,21.2
5/30/17 2:10,20.8
5/30/17 2:15,20.4
5/30/17 2:20,20.1
5/30/17 2:25,19.8
5/30/17 2:30,19.3
5/30/17 2:35,18.9
5/30/17 2:40,18.3
5/30/17 2:45,17.9
5/30/17 2:50,17.5
5/30/17 2:55,17.1
5/30/17 3:00,16.8
5/30/17 3:05,16.5
5/30/17 3:10,16.3
5/30/17 3:15,16.2
5/30/17 3:20,16.1
5/30/17 3:25,16
5/30/17 3:30,15.9
5/30/17 3:35,15.8
5/30/17 3:40,15.5
5/30/17 3:45,15.3
5/30/17 3:50,15.1
5/30/17 3:55,14.9
5/30/17 4:00,14.8
5/30/17 4:05,14.7
5/30/17 4:10,14.6
5/30/17 4:15,14.5
5/30/17 4:20,14.4
5/30/17 4:25,14.3
5/30/17 4:30,14.2
5/30/17 4:35,14.1
5/30/17 4:40,14
5/30/17 4:45,13.9
5/30/17 4:50,13.8
5/30/17 4:55,13.6
5/30/17 5:00,13.6
5/30/17 5:05,13.5
5/30/17 5:10,13.5
5/30/17 5:15,13.5
5/30/17 5:20,13.3
5/30/17 5:25,12.9
5/30/17 5:30,12.7
5/30/17 5:35,12.6
5/30/17 5:40,12.5
5/30/17 5:45,12.3
5/30/17 5:50,12
5/30/17 5:55,11.8
5/30/17 6:00,11.5
5/30/17 6:05,11.3
5/30/17 6:10,11.2
5/30/17 6:15,11.1
5/30/17 6:20,11
5/30/17 6:25,10.9
5/30/17 6:30,10.8
5/30/17 6:35,10.7
5/30/17 6:40,10.6
5/30/17 6:45,10.6
5/30/17 6:50,10.6
5/30/17 6:55,10.6
5/30/17 7:00,10.6
5/30/17 7:05,10.6
5/30/17 7:10,10.6
5/30/17 7:15,10.6
5/30/17 7:20,10.5
5/30/17 7:25,10.5
5/30/17 7:30,10.5
5/30/17 7:35,10.5
5/30/17 7:40,10.6
5/30/17 7:45,10.6
5/30/17 7:50,10.8
5/30/17 7:55,10.8
5/30/17 8:00,10.9
5/30/17 8:05,10.9
5/30/17 8:10,10.9
5/30/17 8:15,11
5/30/17 8:20,11
5/30/17 8:25,10.8
5/30/17 8:30,10.8
5/30/17 8:35,10.7
5/30/17 8:40,10.8
5/30/17 8:45,10.8
5/30/17 8:50,10.8
5/30/17 8:55,10.8
5/30/17 9:00,10.7
5/30/17 9:05,10.7
5/30/17 9:10,10.6
5/30/17 9:15,10.4
5/30/17 9:20,10.4
5/30/17 9:25,10.3
5/30/17 9:30,10.1
5/30/17 9:35,10.1
5/30/17 9:40,10.1
5/30/17 9:45,10
5/30/17 9:50,9.8
5/30/17 9:55,9.7
5/30/17 10:00,9.5
5/30/17 10:05,9.5
5/30/17 10:10,9.3
5/30/17 10:15,9.2
5/30/17 10:20,9.1
5/30/17 10:25,8.9
5/30/17 10:30,8.8
5/30/17 10:35,8.6
5/30/17 10:40,8.5
5/30/17 10:45,8.4
5/30/17 10:50,8.4
5/30/17 10:55,8.3
5/30/17 11:00,8.4
5/30/17 11:05,8.4
5/30/17 11:10,8.4
5/30/17 11:15,8.5
5/30/17 11:20,8.5
5/30/17 11:25,8.4
5/30/17 11:30,8.3
5/30/17 11:35,8.3
5/30/17 11:40,8.4
5/30/17 11:45,8.3
5/30/17 11:50,8.2
5/30/17 11:55,8.1
5/30/17 12:00,8
5/30/17 12:05,7.9
5/30/17 12:10,7.8
5/30/17 12:15,7.7
5/30/17 12:20,7.6
5/30/17 12:25,7.5
5/30/17 12:30,7.5
5/30/17 12:35,7.5
5/30/17 12:40,7.5
5/30/17 12:45,7.5
5/30/17 12:50,7.5
5/30/17 12:55,7.5
5/30/17 13:00,7.5
5/30/17 13:05,7.5
5/30/17 13:10,7.6
5/30/17 13:15,7.7
5/30/17 13:20,7.9
5/30/17 13:25,8.1
5/30/17 13:30,8.3
5/30/17 13:35,8.5
5/30/17 13:40,8.7
5/30/17 13:45,8.7
5/30/17 13:50,8.9
5/30/17 13:55,9.1
5/30/17 14:00,9.2
5/30/17 14:05,9.4
5/30/17 14:10,9.7
5/30/17 14:15,9.9
5/30/17 14:20,10.2
5/30/17 14:25,10.5
5/30/17 14:30,10.6
5/30/17 14:35,10.9
5/30/17 14:40,11.1
5/30/17 14:45,11.5
5/30/17 14:50,11.8
5/30/17 14:55,12.3
5/30/17 15:00,12.7
5/30/17 15:05,12.9
5/30/17 15:10,13.7
5/30/17 15:15,14.4
5/30/17 15:20,15
5/30/17 15:25,15.7
5/30/17 15:30,16.4
5/30/17 15:35,17.3
5/30/17 15:40,18.1
5/30/17 15:45,19
5/30/17 15:50,19.9
5/30/17 15:55,20.5
5/30/17 16:00,21.3
5/30/17 16:05,22.2
5/30/17 16:10,23.1
5/30/17 16:15,23.9
5/30/17 16:20,24.7
5/30/17 16:25,25.3
5/30/17 16:30,25.8
5/30/17 16:35,26.9
5/30/17 16:40,27.6
5/30/17 16:45,28
5/30/17 16:50,28.6
5/30/17 16:55,29.5
5/30/17 17:00,30.1
5/30/17 17:05,30.6
5/30/17 17:10,31.4
5/30/17 17:15,32.1
5/30/17 17:20,32.6
5/30/17 17:25,33.1
5/30/17 17:30,33.6
5/30/17 17:35,34.4
5/30/17 17:40,35.2
5/30/17 17:45,35.8
5/30/17 17:50,36.4
5/30/17 17:55,37
5/30/17 18:00,37.4
5/30/17 18:05,37.6
5/30/17 18:10,37.8
5/30/17 18:15,38.5
5/30/17 18:20,39.2
5/30/17 18:25,39.4
5/30/17 18:30,40
5/30/17 18:35,40.3
5/30/17 18:40,41.2
5/30/17 18:45,41.2
5/30/17 18:50,41.4
5/30/17 18:55,42.1
5/30/17 19:00,42.1
5/30/17 19:05,42.6
5/30/17 19:10,42.8
5/30/17 19:15,42.9
5/30/17 19:20,43.3
5/30/17 19:25,43.5
5/30/17 19:30,43.9
5/30/17 19:35,44.4
5/30/17 19:40,44.4
5/30/17 19:45,44.9
5/30/17 19:50,44.2
5/30/17 19:55,44.7
5/30/17 20:00,45.2
5/30/17 20:05,45.2
5/30/17 20:10,45.2
5/30/17 20:15,46.3
5/30/17 20:20,46.9
5/30/17 20:25,46.1
5/30/17 20:30,45.9
5/30/17 20:35,46
5/30/17 20:40,43.2
5/30/17 20:45,39.8
5/30/17 20:50,40.9
5/30/17 20:55,40.2
5/30/17 21:00,42.7
5/30/17 21:05,43.5
5/30/17 21:10,39.5
5/30/17 21:15,38.4
5/30/17 21:20,41.8
5/30/17 21:25,43.5
5/30/17 21:30,39.7
5/30/17 21:35,35.1
5/30/17 21:40,33.4
5/30/17 21:45,33.8
5/30/17 21:50,35.6
5/30/17 21:55,40.9
5/30/17 22:00,42.6
5/30/17 22:05,43.8
5/30/17 22:10,43.3
5/30/17 22:15,43.9
5/30/17 22:20,42.7
5/30/17 22:25,38
5/30/17 22:30,35.7
5/30/17 22:35,35.2
5/30/17 22:40,33.4
5/30/17 22:45,36.7
5/30/17 22:50,39.2
5/30/17 22:55,36.8
5/30/17 23:00,32.8
5/30/17 23:05,31.3
5/30/17 23:10,30.5
5/30/17 23:15,29.8
5/30/17 23:20,29.5
5/30/17 23:25,28.6
5/30/17 23:30,27.5
5/30/17 23:35,26.7
5/30/17 23:40,26.2
5/30/17 23:45,26.4
5/30/17 23:50,26.5
5/30/17 23:55,26.7
5/31/17 0:00,27.5
5/31/17 0:05,28.7
5/31/17 0:10,30.6
5/31/17 0:15,30.9
5/31/17 0:20,29.4
5/31/17 0:25,28.8
5/31/17 0:30,30.8
5/31/17 0:35,29.4
5/31/17 0:40,27.3
5/31/17 0:45,25.7
5/31/17 0:50,24.9
5/31/17 0:55,23.6
5/31/17 1:00,23.1
5/31/17 1:05,22.7
5/31/17 1:10,22.5
5/31/17 1:15,22.3
5/31/17 1:20,22.7
5/31/17 1:25,22.3
5/31/17 1:30,21.4
5/31/17 1:35,21.5
5/31/17 1:40,21.5
5/31/17 1:45,20.4
5/31/17 1:50,19.6
5/31/17 1:55,18.9
5/31/17 2:00,18.4
5/31/17 2:05,17.9
5/31/17 2:10,17.4
5/31/17 2:15,17
5/31/17 2:20,16.4
5/31/17 2:25,16
5/31/17 2:30,15.6
5/31/17 2:35,15.2
5/31/17 2:40,15
5/31/17 2:45,14.9
5/31/17 2:50,14.8
5/31/17 2:55,14.7
5/31/17 3:00,14.5
5/31/17 3:05,14.3
5/31/17 3:10,14
5/31/17 3:15,13.9
5/31/17 3:20,13.9
5/31/17 3:25,14
5/31/17 3:30,14.1
5/31/17 3:35,14.1
5/31/17 3:40,13.9
5/31/17 3:45,13.9
5/31/17 3:50,13.7
5/31/17 3:55,13.6
5/31/17 4:00,13.4
5/31/17 4:05,13.2
5/31/17 4:10,13.1
5/31/17 4:15,13
5/31/17 4:20,13.1
5/31/17 4:25,13.1
5/31/17 4:30,13.1
5/31/17 4:35,13.1
5/31/17 4:40,13.1
5/31/17 4:45,13.1
5/31/17 4:50,13.1
5/31/17 4:55,13
5/31/17 5:00,12.9
5/31/17 5:05,12.9
5/31/17 5:10,12.8
5/31/17 5:15,12.8
5/31/17 5:20,12.7
5/31/17 5:25,12.6
5/31/17 5:30,12.4
5/31/17 5:35,12.2
5/31/17 5:40,11.9
5/31/17 5:45,11.6
5/31/17 5:50,11.4
5/31/17 5:55,11.2
5/31/17 6:00,10.9
5/31/17 6:05,10.7
5/31/17 6:10,10.6
5/31/17 6:15,10.6
5/31/17 6:20,10.5
5/31/17 6:25,10.4
5/31/17 6:30,10.2
5/31/17 6:35,10
5/31/17 6:40,9.9
5/31/17 6:45,9.8
5/31/17 6:50,9.7
5/31/17 6:55,9.7
5/31/17 7:00,9.9
5/31/17 7:05,10.1
5/31/17 7:10,10.3
5/31/17 7:15,10.5
5/31/17 7:20,10.7
5/31/17 7:25,11
5/31/17 7:30,11.1
5/31/17 7:35,11.2
5/31/17 7:40,11.2
5/31/17 7:45,11.2
5/31/17 7:50,11.2
5/31/17 7:55,11.2
5/31/17 8:00,11.2
5/31/17 8:05,11.1
5/31/17 8:10,11.2
5/31/17 8:15,11.2
5/31/17 8:20,11.2
5/31/17 8:25,11.3
5/31/17 8:30,11.3
5/31/17 8:35,11.3
5/31/17 8:40,11.3
5/31/17 8:45,11.3
5/31/17 8:50,11.2
5/31/17 8:55,11.1
5/31/17 9:00,10.9
5/31/17 9:05,10.8
5/31/17 9:10,10.6
5/31/17 9:15,10.6
5/31/17 9:20,10.7
5/31/17 9:25,10.7
5/31/17 9:30,10.7
5/31/17 9:35,10.8
5/31/17 9:40,10.8
5/31/17 9:45,10.8
5/31/17 9:50,10.8
5/31/17 9:55,10.8
5/31/17 10:00,10.8
5/31/17 10:05,10.8
5/31/17 10:10,10.8
5/31/17 10:15,10.7
5/31/17 10:20,10.6
5/31/17 10:25,10.6
5/31/17 10:30,10.5
5/31/17 10:35,10.5
5/31/17 10:40,10.5
5/31/17 10:45,10.8
5/31/17 10:50,10.9
5/31/17 10:55,10.8
5/31/17 11:00,10.7
5/31/17 11:05,10.7
5/31/17 11:10,10.6
5/31/17 11:15,10.7
5/31/17 11:20,10.7
5/31/17 11:25,10.5
5/31/17 11:30,10.4
5/31/17 11:35,10.4
5/31/17 11:40,10.2
5/31/17 11:45,10
5/31/17 11:50,9.9
5/31/17 11:55,9.9
5/31/17 12:00,9.9
5/31/17 12:05,9.9
5/31/17 12:10,9.9
5/31/17 12:15,10.1
5/31/17 12:20,10.3
5/31/17 12:25,10.2
5/31/17 12:30,10.2
5/31/17 12:35,10.1
5/31/17 12:40,10.2
5/31/17 12:45,10.4
5/31/17 12:50,10.6
5/31/17 12:55,10.5
5/31/17 13:00,10.3
5/31/17 13:05,10.3
5/31/17 13:10,10.3
5/31/17 13:15,10.3
5/31/17 13:20,10.6
5/31/17 13:25,10.7
5/31/17 13:30,10.8
5/31/17 13:35,10.9
5/31/17 13:40,10.9
5/31/17 13:45,11.1
5/31/17 13:50,11.2
5/31/17 13:55,11.3
5/31/17 14:00,11.5
5/31/17 14:05,11.7
5/31/17 14:10,11.9
5/31/17 14:15,11.8
5/31/17 14:20,11.6
5/31/17 14:25,11.4
5/31/17 14:30,11.4
5/31/17 14:35,11.4
5/31/17 14:40,11.2
5/31/17 14:45,11.2
5/31/17 14:50,11.4
5/31/17 14:55,11.4
5/31/17 15:00,11.3
5/31/17 15:05,11.6
5/31/17 15:10,11.8
5/31/17 15:15,11.9
5/31/17 15:20,11.7
5/31/17 15:25,12
5/31/17 15:30,12
5/31/17 15:35,11.8
5/31/17 15:40,11.6
5/31/17 15:45,11.4
5/31/17 15:50,10.6
5/31/17 15:55,10.7
5/31/17 16:00,10.6
5/31/17 16:05,9.9
5/31/17 16:10,10
5/31/17 16:15,9.9
5/31/17 16:20,10.6
5/31/17 16:25,11.4
5/31/17 16:30,11.4
5/31/17 16:35,11.9
5/31/17 16:40,12.7
5/31/17 16:45,13.3
5/31/17 16:50,13
5/31/17 16:55,12.6
5/31/17 17:00,12.6
5/31/17 17:05,13.2
5/31/17 17:10,13.8
5/31/17 17:15,14.2
5/31/17 17:20,14.6
5/31/17 17:25,14.6
5/31/17 17:30,15.5
5/31/17 17:35,15.5
5/31/17 17:40,15.7
5/31/17 17:45,16.3
5/31/17 17:50,16.8
5/31/17 17:55,16.1
5/31/17 18:00,15.4
5/31/17 18:05,14.9
5/31/17 18:10,14.8
5/31/17 18:15,14.4
5/31/17 18:20,13.8
5/31/17 18:25,13.8
5/31/17 18:30,13.7
5/31/17 18:35,13.8
5/31/17 18:40,14.1
5/31/17 18:45,14.2
5/31/17 18:50,14
5/31/17 18:55,13.8
5/31/17 19:00,13.7
5/31/17 19:05,13.5
5/31/17 19:10,13.6
5/31/17 19:15,14.1
5/31/17 19:20,14.5
5/31/17 19:25,14.3
5/31/17 19:30,14.3
5/31/17 19:35,14.7
5/31/17 19:40,14.8
5/31/17 19:45,14.7
5/31/17 19:50,14.4
5/31/17 19:55,14.3
5/31/17 20:00,14
5/31/17 20:05,14
5/31/17 20:10,14.2
5/31/17 20:15,14.8
5/31/17 20:20,15.7
5/31/17 20:25,16.2
5/31/17 20:30,16.1
5/31/17 20:35,15.7
5/31/17 20:40,15.6
5/31/17 20:45,15.6
5/31/17 20:50,15.5
5/31/17 20:55,15.5
5/31/17 21:00,15.7
5/31/17 21:05,15.7
5/31/17 21:10,15.9
5/31/17 21:15,16.2
5/31/17 21:20,16.8
5/31/17 21:25,18.3
5/31/17 21:30,18.7
5/31/17 21:35,18.5
5/31/17 21:40,18.5
5/31/17 21:45,17.7
5/31/17 21:50,16.9
5/31/17 21:55,16.2
5/31/17 22:00,15.9
5/31/17 22:05,15.9
5/31/17 22:10,15.8
5/31/17 22:15,15.4
5/31/17 22:20,15.3
5/31/17 22:25,15
5/31/17 22:30,14.6
5/31/17 22:35,14.2
5/31/17 22:40,13.8
5/31/17 22:45,13.6
5/31/17 22:50,13.4
5/31/17 22:55,13.4
5/31/17 23:00,13.7
5/31/17 23:05,13.6
5/31/17 23:10,13.5
5/31/17 23:15,13.3
5/31/17 23:20,12.8
5/31/17 23:25,12.8
5/31/17 23:30,12.7
5/31/17 23:35,12.5
5/31/17 23:40,12.5
5/31/17 23:45,12.7
5/31/17 23:50,12.6
5/31/17 23:55,12.6
6/1/17 0:00,12.8
6/1/17 0:05,12.7
6/1/17 0:10,12.8
6/1/17 0:15,12.9
6/1/17 0:20,13.6
6/1/17 0:25,14.8
6/1/17 0:30,15.4
6/1/17 0:35,15.7
6/1/17 0:40,15.7
6/1/17 0:45,15.2
6/1/17 0:50,14.7
6/1/17 0:55,14.5
6/1/17 1:00,15
6/1/17 1:05,16.4
6/1/17 1:10,16.8
6/1/17 1:15,15.8
6/1/17 1:20,15.5
6/1/17 1:25,15.1
6/1/17 1:30,14.5
6/1/17 1:35,14
6/1/17 1:40,13.8
6/1/17 1:45,13.9
6/1/17 1:50,13.7
6/1/17 1:55,13.4
6/1/17 2:00,13.2
6/1/17 2:05,13.2
6/1/17 2:10,13
6/1/17 2:15,12.7
6/1/17 2:20,12.6
6/1/17 2:25,12.3
6/1/17 2:30,12.1
6/1/17 2:35,11.9
6/1/17 2:40,11.8
6/1/17 2:45,11.7
6/1/17 2:50,11.3
6/1/17 2:55,11
6/1/17 3:00,10.9
6/1/17 3:05,10.8
6/1/17 3:10,10.6
6/1/17 3:15,10.6
6/1/17 3:20,10.5
6/1/17 3:25,10.2
6/1/17 3:30,10.2
6/1/17 3:35,10.2
6/1/17 3:40,10.2
6/1/17 3:45,10
6/1/17 3:50,9.9
6/1/17 3:55,9.7
6/1/17 4:00,9.9
6/1/17 4:05,9.7
6/1/17 4:10,9.7
6/1/17 4:15,9.8
6/1/17 4:20,9.7
6/1/17 4:25,9.5
6/1/17 4:30,9.4
6/1/17 4:35,9
6/1/17 4:40,8.4
6/1/17 4:45,7.6
6/1/17 4:50,7.3
6/1/17 4:55,7.1
6/1/17 5:00,7
6/1/17 5:05,6.8
6/1/17 5:10,6.8
6/1/17 5:15,6.8
6/1/17 5:20,7.5
6/1/17 5:25,8.2
6/1/17 5:30,8.5
6/1/17 5:35,8.4
6/1/17 5:40,8.2
6/1/17 5:45,8.1
6/1/17 5:50,7.9
6/1/17 5:55,7.8
6/1/17 6:00,7.5
6/1/17 6:05,7
6/1/17 6:10,6.8
6/1/17 6:15,6.5
6/1/17 6:20,6
6/1/17 6:25,5.8
6/1/17 6:30,6.2
6/1/17 6:35,5.7
6/1/17 6:40,5.5
6/1/17 6:45,5.4
6/1/17 6:50,5.4
6/1/17 6:55,5.5
6/1/17 7:00,5.4
6/1/17 7:05,5.3
6/1/17 7:10,5.1
6/1/17 7:15,5.1
6/1/17 7:20,5.2
6/1/17 7:25,5.4
6/1/17 7:30,5.9
6/1/17 7:35,6.4
6/1/17 7:40,6.5
6/1/17 7:45,6.3
6/1/17 7:50,6.2
6/1/17 7:55,6.1
6/1/17 8:00,6.1
6/1/17 8:05,5.9
6/1/17 8:10,5.5
6/1/17 8:15,5.5
6/1/17 8:20,5.4
6/1/17 8:25,5.3
6/1/17 8:30,5.4
6/1/17 8:35,5.6
6/1/17 8:40,5.5
6/1/17 8:45,5.3
6/1/17 8:50,5
6/1/17 8:55,4.8
6/1/17 9:00,4.7
6/1/17 9:05,4.6
6/1/17 9:10,4.6
6/1/17 9:15,4.6
6/1/17 9:20,4.6
6/1/17 9:25,4.5
6/1/17 9:30,4.5
6/1/17 9:35,4.3
6/1/17 9:40,4.2
6/1/17 9:45,4.2
6/1/17 9:50,4
6/1/17 9:55,3.9
6/1/17 10:00,3.8
6/1/17 10:05,3.9
6/1/17 10:10,4
6/1/17 10:15,4
6/1/17 10:20,3.9
6/1/17 10:25,3.9
6/1/17 10:30,4
6/1/17 10:35,4.3
6/1/17 10:40,4.7
6/1/17 10:45,4.7
6/1/17 10:50,4.6
6/1/17 10:55,4.9
6/1/17 11:00,4.9
6/1/17 11:05,5
6/1/17 11:10,5.1
6/1/17 11:15,5.4
6/1/17 11:20,5.1
6/1/17 11:25,4.9
6/1/17 11:30,5
6/1/17 11:35,5
6/1/17 11:40,5
6/1/17 11:45,5
6/1/17 11:50,4.9
6/1/17 11:55,4.8
6/1/17 12:00,4.6
6/1/17 12:05,4.5
6/1/17 12:10,4.6
6/1/17 12:15,4.5
6/1/17 12:20,4.2
6/1/17 12:25,4.2
6/1/17 12:30,4.1
6/1/17 12:35,4
6/1/17 12:40,3.9
6/1/17 12:45,3.9
6/1/17 12:50,3.9
6/1/17 12:55,4
6/1/17 13:00,4.1
6/1/17 13:05,3.9
6/1/17 13:10,4.3
6/1/17 13:15,4.3
6/1/17 13:20,4.4
6/1/17 13:25,4.5
6/1/17 13:30,4.7
6/1/17 13:35,5
6/1/17 13:40,5.1
6/1/17 13:45,5.2
6/1/17 13:50,5.4
6/1/17 13:55,5.6
6/1/17 14:00,5.8
6/1/17 14:05,5.9
6/1/17 14:10,6.1
6/1/17 14:15,6.3
6/1/17 14:20,6.5
6/1/17 14:25,6.7
6/1/17 14:30,6.8
6/1/17 14:35,7
6/1/17 14:40,7.1
6/1/17 14:45,7.3
6/1/17 14:50,7.7
6/1/17 14:55,8.1
6/1/17 15:00,8.7
6/1/17 15:05,9.3
6/1/17 15:10,9.9
6/1/17 15:15,10.4
6/1/17 15:20,11.2
6/1/17 15:25,11.9
6/1/17 15:30,12.5
6/1/17 15:35,13.3
6/1/17 15:40,14
6/1/17 15:45,14.5
6/1/17 15:50,15.3
6/1/17 15:55,16.2
6/1/17 16:00,17
6/1/17 16:05,17.9
6/1/17 16:10,18.5
6/1/17 16:15,19.2
6/1/17 16:20,19.7
6/1/17 16:25,20.7
6/1/17 16:30,21.3
6/1/17 16:35,22
6/1/17 16:40,23.4
6/1/17 16:45,24.5
6/1/17 16:50,26.1
6/1/17 16:55,26.2
6/1/17 17:00,21.3
6/1/17 17:05,19.5
6/1/17 17:10,25.2
6/1/17 17:15,27.6
6/1/17 17:20,24.2
6/1/17 17:25,29.1
6/1/17 17:30,27.4
6/1/17 17:35,23.8
6/1/17 17:40,22.4
6/1/17 17:45,21.1
6/1/17 17:50,26.4
6/1/17 17:55,30.4
6/1/17 18:00,25.7
6/1/17 18:05,22.8
6/1/17 18:10,31
6/1/17 18:15,33.3
6/1/17 18:20,34.2
6/1/17 18:25,35.4
6/1/17 18:30,36.3
6/1/17 18:35,37.7
6/1/17 18:40,37.8
6/1/17 18:45,38.2
6/1/17 18:50,39.4
6/1/17 18:55,41
6/1/17 19:00,36.7
6/1/17 19:05,29.9
6/1/17 19:10,28.7
6/1/17 19:15,26.9
6/1/17 19:20,31.7
6/1/17 19:25,31.3
6/1/17 19:30,26.9
6/1/17 19:35,26.5
6/1/17 19:40,35.4
6/1/17 19:45,36.2
6/1/17 19:50,37.6
6/1/17 19:55,38.6
6/1/17 20:00,38.6
6/1/17 20:05,34.2
6/1/17 20:10,31.1
6/1/17 20:15,34.5
6/1/17 20:20,32.7
6/1/17 20:25,30.1
6/1/17 20:30,30
6/1/17 20:35,29.8
6/1/17 20:40,28.5
6/1/17 20:45,32.7
6/1/17 20:50,35.7
6/1/17 20:55,33.9
6/1/17 21:00,34.3
6/1/17 21:05,34.3
6/1/17 21:10,30.8
6/1/17 21:15,37
6/1/17 21:20,32.3
6/1/17 21:25,28.4
6/1/17 21:30,28
6/1/17 21:35,27.3
6/1/17 21:40,26.4
6/1/17 21:45,29.4
6/1/17 21:50,28.7
6/1/17 21:55,28.1
6/1/17 22:00,27.2
6/1/17 22:05,25.6
6/1/17 22:10,28.7
6/1/17 22:15,31.6
6/1/17 22:20,27.5
6/1/17 22:25,26.4
6/1/17 22:30,25.6
6/1/17 22:35,25.8
6/1/17 22:40,25.5
6/1/17 22:45,30.6
6/1/17 22:50,30.3
6/1/17 22:55,27.9
6/1/17 23:00,26.8
6/1/17 23:05,25.5
6/1/17 23:10,24.6
6/1/17 23:15,24.3
6/1/17 23:20,25.3
6/1/17 23:25,28
6/1/17 23:30,26.3
6/1/17 23:35,25.2
6/1/17 23:40,26.9
6/1/17 23:45,24.9
6/1/17 23:50,24.9
6/1/17 23:55,26
6/2/17 0:00,26.2
6/2/17 0:05,27.2
6/2/17 0:10,27.7
6/2/17 0:15,24.6
6/2/17 0:20,23.2
6/2/17 0:25,22
6/2/17 0:30,22.6
6/2/17 0:35,24.4
6/2/17 0:40,22.6
6/2/17 0:45,25.2
6/2/17 0:50,25
6/2/17 0:55,25.3
6/2/17 1:00,25.3
6/2/17 1:05,24.4
6/2/17 1:10,23.9
6/2/17 1:15,21.2
6/2/17 1:20,19.8
6/2/17 1:25,20.1
6/2/17 1:30,19
6/2/17 1:35,18.4
6/2/17 1:40,18
6/2/17 1:45,18.5
6/2/17 1:50,18.1
6/2/17 1:55,17.4
6/2/17 2:00,16.8
6/2/17 2:05,16.2
6/2/17 2:10,15.7
6/2/17 2:15,15.3
6/2/17 2:20,14.9
6/2/17 2:25,14.6
6/2/17 2:30,14.1
6/2/17 2:35,13.6
6/2/17 2:40,13.1
6/2/17 2:45,12.8
6/2/17 2:50,12.5
6/2/17 2:55,12.2
6/2/17 3:00,11.9
6/2/17 3:05,11.7
6/2/17 3:10,11.5
6/2/17 3:15,11.3
6/2/17 3:20,11
6/2/17 3:25,10.8
6/2/17 3:30,10.7
6/2/17 3:35,10.5
6/2/17 3:40,10.3
6/2/17 3:45,10.2
6/2/17 3:50,10.1
6/2/17 3:55,10
6/2/17 4:00,9.9
6/2/17 4:05,9.7
6/2/17 4:10,9.7
6/2/17 4:15,9.6
6/2/17 4:20,9.5
6/2/17 4:25,9.4
6/2/17 4:30,9.4
6/2/17 4:35,9.4
6/2/17 4:40,9.5
6/2/17 4:45,9.6
6/2/17 4:50,9.8
6/2/17 4:55,9.8
6/2/17 5:00,9.7
6/2/17 5:05,10
6/2/17 5:10,9.9
6/2/17 5:15,9.7
6/2/17 5:20,9.3
6/2/17 5:25,9
6/2/17 5:30,8.8
6/2/17 5:35,8.7
6/2/17 5:40,8.6
6/2/17 5:45,8.5
6/2/17 5:50,8.4
6/2/17 5:55,8.4
6/2/17 6:00,8.3
6/2/17 6:05,8.3
6/2/17 6:10,8.4
6/2/17 6:15,8.4
6/2/17 6:20,8.4
6/2/17 6:25,8.3
6/2/17 6:30,8.3
6/2/17 6:35,8.5
6/2/17 6:40,8.5
6/2/17 6:45,8.5
6/2/17 6:50,8.4
6/2/17 6:55,8.4
6/2/17 7:00,8.3
6/2/17 7:05,8.2
6/2/17 7:10,8.1
6/2/17 7:15,8.1
6/2/17 7:20,8.1
6/2/17 7:25,8
6/2/17 7:30,7.9
6/2/17 7:35,7.9
6/2/17 7:40,7.9
6/2/17 7:45,7.8
6/2/17 7:50,7.8
6/2/17 7:55,7.8
6/2/17 8:00,7.8
6/2/17 8:05,7.7
6/2/17 8:10,7.8
6/2/17 8:15,7.8
6/2/17 8:20,7.7
6/2/17 8:25,7.5
6/2/17 8:30,7.3
